mean_diff,MSE,CI_coverage,Distrib_compare
-0.9763740613189328,0.08696278253548197,100,Mean_1_Cov_diag
-0.346385627222463,0.1795701044863219,100,Mean_1_Cov_diag
-0.6562532787616785,0.1017448330160267,100,Mean_1_Cov_diag
-1.1808806102620382,0.01232187543621657,100,Mean_1_Cov_diag
-0.1501779737200127,0.11386688151132823,100,Mean_1_Cov_diag
-0.6849235225145878,0.12891852341515497,100,Mean_1_Cov_diag
-0.7551744870809763,0.1062195497814227,100,Mean_1_Cov_diag
-0.9442158509422471,0.05713952984723964,100,Mean_1_Cov_diag
-2.1749931936877664,0.7805604165798438,100,Mean_1_Cov_diag
-0.6418218061518882,0.464501645861363,100,Mean_1_Cov_diag
-0.32994691849211905,0.6385728883077082,100,Mean_1_Cov_diag
-1.1886621724707598,0.03767494990687172,100,Mean_1_Cov_diag
-0.9440247940947948,0.2110013020284648,100,Mean_1_Cov_diag
-1.5258447795238645,0.2603407795993163,100,Mean_1_Cov_diag
-0.5567691315232572,0.05324975105922531,100,Mean_1_Cov_diag
-0.0799055497646542,0.3730994938813392,0,Mean_1_Cov_diag
-1.0232401920432297,0.12935060167020834,100,Mean_1_Cov_diag
-1.5440647925169724,0.4719733055575546,0,Mean_1_Cov_diag
-0.6412298849345693,0.08172965231899494,100,Mean_1_Cov_diag
-0.5537294905507599,0.05420681495352929,100,Mean_1_Cov_diag
-1.300759555843093,0.1921247555579721,100,Mean_1_Cov_diag
-0.8492679964878181,0.33248463864509137,100,Mean_1_Cov_diag
-1.1274932045455022,0.0563202317526484,100,Mean_1_Cov_diag
-0.9641353071969037,0.042563742490982444,100,Mean_1_Cov_diag
-1.426908675077824,0.4191848594401852,100,Mean_1_Cov_diag
-0.09791533511982164,0.29674158939202433,100,Mean_1_Cov_diag
-1.289454868588531,0.06998076368116588,100,Mean_1_Cov_diag
-0.7110419329246027,0.1939316301234422,100,Mean_1_Cov_diag
-1.260238236243637,0.34301153266382506,100,Mean_1_Cov_diag
-1.7987330973693396,0.14014584591879337,100,Mean_1_Cov_diag
-1.2507565037609287,0.17618580119318,100,Mean_1_Cov_diag
-1.10246459877955,0.0734523500875076,100,Mean_1_Cov_diag
-0.4221626480329219,0.2814184655135509,100,Mean_1_Cov_diag
-1.5894275866525291,0.5318471381721352,100,Mean_1_Cov_diag
-0.8858272912076552,0.1732010434870716,100,Mean_1_Cov_diag
-0.7421984563932164,0.016422693455423555,100,Mean_1_Cov_diag
-1.0152764641774967,0.02276658473635726,100,Mean_1_Cov_diag
-1.0403903570084863,0.20758055253547855,100,Mean_1_Cov_diag
-0.5063667068057344,0.06968948558943487,100,Mean_1_Cov_diag
-0.8886196571978242,0.1737016038550636,100,Mean_1_Cov_diag
-0.7915801283652618,0.12194221450252858,100,Mean_1_Cov_diag
-1.284608136804079,0.03328759709992374,100,Mean_1_Cov_diag
-0.917295888304735,0.30334702007920605,100,Mean_1_Cov_diag
-1.9433153824909561,0.6191190816171473,100,Mean_1_Cov_diag
-1.7557381489309147,0.2130766611124738,100,Mean_1_Cov_diag
-1.1736770201947475,0.08898701981745412,100,Mean_1_Cov_diag
-0.7768046191614258,0.24709989993458487,100,Mean_1_Cov_diag
-1.6556148967119142,0.7470001090880392,0,Mean_1_Cov_diag
-1.3364103580142626,0.03357039447203713,100,Mean_1_Cov_diag
-1.2900229480028964,0.050140468638907476,100,Mean_1_Cov_diag
-1.6677385999188814,0.23153267898360633,100,Mean_1_Cov_diag
-0.8708722828926663,0.26239244290018676,100,Mean_1_Cov_diag
-1.1593273714010146,0.06318747403466185,100,Mean_1_Cov_diag
-1.0027034154921415,0.15486371183936282,100,Mean_1_Cov_diag
-0.9792602141715645,0.009715646668700355,100,Mean_1_Cov_diag
-1.8984294176543768,0.7513443508467835,0,Mean_1_Cov_diag
-0.9518483544464558,0.026114850945168893,100,Mean_1_Cov_diag
-1.613344061320875,0.3574520143965584,100,Mean_1_Cov_diag
-1.3441643699062342,0.045048161105526945,100,Mean_1_Cov_diag
-1.1393266409978378,0.02740921619991513,100,Mean_1_Cov_diag
-1.7762563930963011,1.003312956934877,0,Mean_1_Cov_diag
-0.5931569482984959,0.014777550144153799,100,Mean_1_Cov_diag
-1.3294048778624585,0.14171040078827093,100,Mean_1_Cov_diag
-1.1394863380879132,0.05022836949771338,100,Mean_1_Cov_diag
-0.4668960512229944,0.5153948131072226,100,Mean_1_Cov_diag
-0.6508967386364468,0.04741270352724897,100,Mean_1_Cov_diag
-0.87935707704958,0.03481230946958577,100,Mean_1_Cov_diag
-0.8633972470768458,0.06186254847157456,100,Mean_1_Cov_diag
-0.8567750921018341,0.0740370119689253,100,Mean_1_Cov_diag
-1.2261950220281825,0.09672007898818913,100,Mean_1_Cov_diag
-0.36796715911728284,0.34586749129127625,100,Mean_1_Cov_diag
-1.456210215730012,0.33797970178235476,100,Mean_1_Cov_diag
-1.3443359959265468,0.2266942909012057,100,Mean_1_Cov_diag
-1.833579904921313,0.2786477008649625,100,Mean_1_Cov_diag
-0.790487105482019,0.052375512230638036,100,Mean_1_Cov_diag
-0.9082371767755388,0.2814695519421924,100,Mean_1_Cov_diag
-1.365687802597544,0.24700819923793538,100,Mean_1_Cov_diag
-1.35498125211441,0.05043768000884009,100,Mean_1_Cov_diag
-1.048171499186122,0.1343421666401305,100,Mean_1_Cov_diag
-1.3130736225623352,0.023690529774134744,100,Mean_1_Cov_diag
-1.6916857727267525,0.18008505471461717,100,Mean_1_Cov_diag
-1.399331950484881,0.10470488947523218,100,Mean_1_Cov_diag
-0.4718579708285682,0.01835566417594463,100,Mean_1_Cov_diag
-1.0273356912291525,0.10988816754026177,100,Mean_1_Cov_diag
-1.3178331970728057,0.08409798324104223,100,Mean_1_Cov_diag
-1.2121398174507416,0.10616684726470471,100,Mean_1_Cov_diag
-0.5989367487902302,0.048842734505360946,100,Mean_1_Cov_diag
-0.8453406054702757,0.18474562015005908,100,Mean_1_Cov_diag
-1.7964068069955816,0.3860165142742367,100,Mean_1_Cov_diag
-0.7884358515517776,0.010804378786545745,100,Mean_1_Cov_diag
-0.3460106713055642,0.2790814743266398,100,Mean_1_Cov_diag
-0.7702108983600902,0.0717252085104716,100,Mean_1_Cov_diag
-1.1383846215385693,0.3417088003384539,100,Mean_1_Cov_diag
-0.49527933933866286,0.19134993798951594,100,Mean_1_Cov_diag
-1.089226209350782,0.18084253610856132,100,Mean_1_Cov_diag
-0.3131141014406515,0.5457980495632853,0,Mean_1_Cov_diag
-0.7994375559359282,0.02286971231377545,100,Mean_1_Cov_diag
-1.0188800072665973,0.29247261597734847,100,Mean_1_Cov_diag
-0.9580358647942521,0.08283813253761409,100,Mean_1_Cov_diag
-1.0310341163086403,0.01154476833605304,100,Mean_1_Cov_diag
-1.5447650160388253,0.1284704559926938,100,Mean_1_Cov_diag
-0.7804046512003447,0.21448683536827517,100,Mean_1_Cov_diag
-1.224450258243318,0.3381034150390194,100,Mean_1_Cov_diag
-1.0254989292204082,0.03634837749426741,100,Mean_1_Cov_diag
-1.5273314681184191,0.4078042796051233,100,Mean_1_Cov_diag
-0.28589392484480924,0.20449720706392494,100,Mean_1_Cov_diag
-1.063719959750709,0.07184025630097453,100,Mean_1_Cov_diag
-0.2894361598451444,0.32179263276351944,100,Mean_1_Cov_diag
-1.1165464603090145,0.12352424078936915,100,Mean_1_Cov_diag
-1.4588665976654112,0.33550289607399686,100,Mean_1_Cov_diag
-1.3455661728925075,0.12616157922791957,100,Mean_1_Cov_diag
-0.969148058342272,0.012223358833016281,100,Mean_1_Cov_diag
-0.5504412270016069,0.3804428666576473,100,Mean_1_Cov_diag
-0.5390077884237344,0.3565900918236533,100,Mean_1_Cov_diag
-0.23882446115710534,0.635568141436789,0,Mean_1_Cov_diag
-0.9926697955675163,0.15469532084719415,100,Mean_1_Cov_diag
-0.9738888766807039,0.19328421699399698,100,Mean_1_Cov_diag
-0.8481804138455372,0.10958380387383487,100,Mean_1_Cov_diag
-1.0548435173033979,0.10663999909470627,100,Mean_1_Cov_diag
-0.2662294995010242,0.36524847141230415,0,Mean_1_Cov_diag
-1.180904210065742,0.05998680326923814,100,Mean_1_Cov_diag
-0.6627023901151897,0.12977219665959627,100,Mean_1_Cov_diag
-1.9656848332095893,0.415220305530934,100,Mean_1_Cov_diag
-1.292485579428207,0.047441802771033124,100,Mean_1_Cov_diag
-1.284028654222463,0.1587951678967741,100,Mean_1_Cov_diag
-0.5675875066548179,0.2325693455277997,100,Mean_1_Cov_diag
-1.4533464017906104,0.07556677180096615,100,Mean_1_Cov_diag
-1.1249342936078037,0.11631343183445834,100,Mean_1_Cov_diag
0.11122745811568636,0.5901365909629412,100,Mean_1_Cov_diag
-0.6192177970790346,0.11747635334546383,100,Mean_1_Cov_diag
-0.46217664769918954,0.38208391754393695,100,Mean_1_Cov_diag
-0.9995139239508896,0.03443616810191335,100,Mean_1_Cov_diag
-0.9514780352522247,0.1573888048195059,100,Mean_1_Cov_diag
-0.5425131643273691,0.1241528406777892,100,Mean_1_Cov_diag
-0.7505867153494191,0.13893752805404938,100,Mean_1_Cov_diag
-1.1271084392077961,0.009604134219544815,100,Mean_1_Cov_diag
-1.293719099479187,0.09811620920161801,100,Mean_1_Cov_diag
-1.5866908513305102,0.10276012806980798,100,Mean_1_Cov_diag
-1.9783920107965056,0.26446204502265663,100,Mean_1_Cov_diag
-1.0234035729129722,0.09638865912598706,100,Mean_1_Cov_diag
-0.22529156367981834,0.21404917231815318,100,Mean_1_Cov_diag
-1.1056625843782715,0.05380251678904737,100,Mean_1_Cov_diag
-1.4092457384109518,0.19353475212026944,100,Mean_1_Cov_diag
-1.4158435041649156,0.36515429369838354,100,Mean_1_Cov_diag
-0.4729099407587858,0.13428107300145292,100,Mean_1_Cov_diag
-1.4133242058464315,0.21118308550579432,100,Mean_1_Cov_diag
-0.4599850323720443,0.06060589668950845,100,Mean_1_Cov_diag
-0.4635520430579741,0.3361352238149729,100,Mean_1_Cov_diag
-0.5260258782283521,0.02295219329998149,100,Mean_1_Cov_diag
-1.0843303519933687,0.119947906730359,100,Mean_1_Cov_diag
-0.9199693986992777,0.09482491047429642,100,Mean_1_Cov_diag
-1.1095769418814598,0.21897138915980546,100,Mean_1_Cov_diag
-0.7082426273135385,0.293892074753165,100,Mean_1_Cov_diag
-1.4124202011194116,0.0406717617863496,100,Mean_1_Cov_diag
-1.0739965030816694,0.18896113189292496,100,Mean_1_Cov_diag
-0.7119988229568693,0.019730750073165236,100,Mean_1_Cov_diag
-0.7527407561362102,0.1331092746389409,100,Mean_1_Cov_diag
-1.5808312935593019,0.1332699690833943,100,Mean_1_Cov_diag
-1.1670951103309175,0.09826624449822335,100,Mean_1_Cov_diag
-1.6438772944039546,0.14028930830384184,100,Mean_1_Cov_diag
-1.6962754339290442,0.09293973701987322,100,Mean_1_Cov_diag
-0.5759226082806198,0.12684881995583464,100,Mean_1_Cov_diag
-0.3660758045438931,0.303686516359336,100,Mean_1_Cov_diag
-1.3033608075769898,0.14142549093769832,100,Mean_1_Cov_diag
-1.35409777171486,0.04320282558238373,100,Mean_1_Cov_diag
-1.1646069969458166,0.1528456163755718,100,Mean_1_Cov_diag
-0.6400438381271912,0.8992562016543738,0,Mean_1_Cov_diag
-0.7079477480299645,0.035061831978141084,100,Mean_1_Cov_diag
-1.754719053387755,0.07280067077762456,100,Mean_1_Cov_diag
-1.1252641423972265,0.06827178598460724,100,Mean_1_Cov_diag
-0.7214744154082519,0.1516021342826832,100,Mean_1_Cov_diag
-1.4144081605434065,0.11520057512355317,100,Mean_1_Cov_diag
-1.3861559316808139,0.33249172999119053,100,Mean_1_Cov_diag
-1.5479995530454258,0.018782486525913186,100,Mean_1_Cov_diag
-1.8726721764849072,1.3278231900228512,0,Mean_1_Cov_diag
-0.9239903909623002,0.05327683054450247,100,Mean_1_Cov_diag
-0.4521268398410163,0.1224193089998773,100,Mean_1_Cov_diag
-1.5646729405757935,0.08617550492001232,100,Mean_1_Cov_diag
-0.5661269674625508,0.09695775974945757,100,Mean_1_Cov_diag
-1.062968690200547,0.14802558820090828,100,Mean_1_Cov_diag
-0.9997391073762089,0.025638454277979134,100,Mean_1_Cov_diag
-1.8503442218770143,0.5045596800388877,100,Mean_1_Cov_diag
-0.5558191372637052,0.060216681938070074,100,Mean_1_Cov_diag
-0.1287373743196047,0.21575431992498983,100,Mean_1_Cov_diag
-1.2455042979007158,0.12443596853698882,100,Mean_1_Cov_diag
-0.4754190690673943,0.029774766144789504,100,Mean_1_Cov_diag
-1.6720512466999016,0.10695313938597953,100,Mean_1_Cov_diag
-0.7808114573320216,0.029745351173045692,100,Mean_1_Cov_diag
-0.8787857794355215,0.08603019499225238,100,Mean_1_Cov_diag
-1.0881009570698843,0.025524091893522602,100,Mean_1_Cov_diag
-1.161848636426523,0.043525215779406226,100,Mean_1_Cov_diag
-0.967525667849466,0.13026942757405852,100,Mean_1_Cov_diag
-0.8445993432450024,0.2712651431362772,100,Mean_1_Cov_diag
-0.7726164834851001,0.04274131318705684,100,Mean_1_Cov_diag
-0.9314020303585477,0.12997906599235648,100,Mean_1_Cov_diag
-0.4219953588517348,0.27085139458352,100,Mean_1_Cov_diag
-0.8791651726960734,0.1478511251937501,100,Mean_1_Cov_diag
-0.8106352921205288,0.0960333700655553,100,Mean_1_Cov_diag
-1.2959116587427753,0.06385199283878143,100,Mean_1_Cov_diag
-0.7478247090383092,0.1722031536111191,100,Mean_1_Cov_diag
-1.550525948311637,0.5902532908237377,100,Mean_1_Cov_diag
-0.44152109928997885,0.20188797705018774,100,Mean_1_Cov_diag
-0.5967714641663555,0.09860106394078401,100,Mean_1_Cov_diag
-1.6259584720150715,0.03867531647254453,100,Mean_1_Cov_diag
-1.6306483153442959,0.21561215949070836,100,Mean_1_Cov_diag
-1.2116762756145425,0.03109005988439884,100,Mean_1_Cov_diag
-0.4491248121234109,0.22569553624532626,100,Mean_1_Cov_diag
-1.3874339730353722,0.23400173912712643,100,Mean_1_Cov_diag
-2.425901958209887,0.7619788291305467,0,Mean_1_Cov_diag
-0.5875064150096224,0.3471322698886263,100,Mean_1_Cov_diag
-1.1617751463001684,0.3129730158539047,100,Mean_1_Cov_diag
-1.4648212806953662,0.17410260565150296,100,Mean_1_Cov_diag
-1.4188358270478476,0.02082747460209598,100,Mean_1_Cov_diag
-1.0271124048688112,0.04224344525010709,100,Mean_1_Cov_diag
-0.5987601422673421,0.44658792004764597,100,Mean_1_Cov_diag
-1.3351325625896384,0.36999648597214535,0,Mean_1_Cov_diag
-0.47596688386384367,0.04493683120501707,100,Mean_1_Cov_diag
-1.0587524711603071,0.2728635752296658,100,Mean_1_Cov_diag
-0.959662026119068,0.21441670690234751,100,Mean_1_Cov_diag
-0.36929434452225157,0.9295406839428675,0,Mean_1_Cov_diag
-1.9014025059101043,0.8922644799074206,0,Mean_1_Cov_diag
-0.5484456774879872,0.2734130100033254,100,Mean_1_Cov_diag
-1.697953010167681,0.42582309421635767,100,Mean_1_Cov_diag
-0.18950140994639028,0.25570818447212057,100,Mean_1_Cov_diag
-1.0321943193800127,0.20796031847152918,100,Mean_1_Cov_diag
-1.5459741291427898,0.13593547987806143,100,Mean_1_Cov_diag
-1.375287983793947,0.13499381621782044,100,Mean_1_Cov_diag
-0.7367066269607163,0.12000695533159662,100,Mean_1_Cov_diag
-1.1081163721390184,0.014756612277255424,100,Mean_1_Cov_diag
-1.2619812680929074,0.2667736798365691,100,Mean_1_Cov_diag
-1.1250791140099847,0.050410653421042714,100,Mean_1_Cov_diag
-0.9619366167516257,0.02699308600349314,100,Mean_1_Cov_diag
-1.8434429089471271,0.5592984392587816,100,Mean_1_Cov_diag
-0.4202772473253742,0.09180546517297945,100,Mean_1_Cov_diag
-0.5213356734814258,0.06708626290963962,100,Mean_1_Cov_diag
-0.6122617675266431,0.01500340868870799,100,Mean_1_Cov_diag
-1.051977701626527,0.01202225603038131,100,Mean_1_Cov_diag
-0.7936680274897909,0.4742404811215783,0,Mean_1_Cov_diag
-1.0212372038230688,0.028810481769619246,100,Mean_1_Cov_diag
-1.1730005218040673,0.050854315271091056,100,Mean_1_Cov_diag
-0.1896463313047609,0.2733517989921024,100,Mean_1_Cov_diag
-0.6435841050393942,0.07267766974192416,100,Mean_1_Cov_diag
-0.6577530715072724,0.08947125877517777,100,Mean_1_Cov_diag
-1.0857951188727946,0.11245101026741325,100,Mean_1_Cov_diag
-0.7464132414745054,0.4567687294507255,100,Mean_1_Cov_diag
-0.6906600127444377,0.03810182898087693,100,Mean_1_Cov_diag
-1.1500521959571501,0.0922868931638351,100,Mean_1_Cov_diag
-1.981078785331708,0.6884032003667296,100,Mean_1_Cov_diag
-1.269879458809734,0.34456023779570183,100,Mean_1_Cov_diag
-1.6594781870021427,0.3252241228215606,100,Mean_1_Cov_diag
-0.8895692139442588,0.19347207803063438,100,Mean_1_Cov_diag
-1.8725799347747587,0.5220617656751976,0,Mean_1_Cov_diag
-1.2004597333961422,0.20285790275058616,100,Mean_1_Cov_diag
-1.5555897501571587,0.1465806143730745,100,Mean_1_Cov_diag
-0.9927674561657656,0.08750495717040281,100,Mean_1_Cov_diag
-0.525589679331622,0.10103837052775938,100,Mean_1_Cov_diag
-1.3341243223674606,0.21459297290319032,100,Mean_1_Cov_diag
-0.6109241781471628,0.3258734295325656,100,Mean_1_Cov_diag
-0.6248305999479669,0.07295414763939657,100,Mean_1_Cov_diag
-1.7522402467301932,0.26334771611077895,100,Mean_1_Cov_diag
-0.7010814159049297,0.002108888272880891,100,Mean_1_Cov_diag
-0.7515460018012825,0.30359219865447273,100,Mean_1_Cov_diag
-1.1423874100293903,0.19193861238682808,100,Mean_1_Cov_diag
-0.9486347751368579,0.1142977789144396,100,Mean_1_Cov_diag
-0.9005926473846405,0.05519914352239144,100,Mean_1_Cov_diag
-0.6826436932584155,0.03621306031954435,100,Mean_1_Cov_diag
-1.164051869503951,0.09505705194402142,100,Mean_1_Cov_diag
-1.6110842952578424,0.14696497598778258,100,Mean_1_Cov_diag
-1.0122207312336893,0.09767964945230209,100,Mean_1_Cov_diag
-1.2913041155749667,0.030692835579433902,100,Mean_1_Cov_diag
-1.1793820725876656,0.036916086696868286,100,Mean_1_Cov_diag
-1.0289621778398326,0.07333778725711765,100,Mean_1_Cov_diag
-1.1870773617220556,0.14934828010807694,100,Mean_1_Cov_diag
-1.3966785517437157,0.23904551952178096,100,Mean_1_Cov_diag
-1.376010051610852,0.3681747422515016,100,Mean_1_Cov_diag
-0.6776270226218485,0.016578056756932455,100,Mean_1_Cov_diag
-1.9400465827878446,0.526231439027284,100,Mean_1_Cov_diag
-0.5699597554579168,0.6628712135486714,0,Mean_1_Cov_diag
-0.7630517475987861,0.17018241617273602,100,Mean_1_Cov_diag
-1.7998611984620547,0.8642611143495929,0,Mean_1_Cov_diag
-0.7145628439360403,0.14739560820429715,100,Mean_1_Cov_diag
-0.8536344298805464,0.029849589271063487,100,Mean_1_Cov_diag
-0.6077281380725177,0.1603626430071008,100,Mean_1_Cov_diag
-1.3314311489790172,0.028189357967937183,100,Mean_1_Cov_diag
-0.986107726609032,0.09800466504320633,100,Mean_1_Cov_diag
-0.9682226713120266,0.2632243504070686,100,Mean_1_Cov_diag
-1.1694726253488692,0.03027715876661408,100,Mean_1_Cov_diag
-0.9053568502736997,0.49811209051331123,100,Mean_1_Cov_diag
-0.5037900957150531,0.47703999927262497,0,Mean_1_Cov_diag
-0.9120908328339568,0.289953903477575,100,Mean_1_Cov_diag
-1.5993943703620486,0.13471093549829594,100,Mean_1_Cov_diag
-0.5664850661023175,0.4090290825214878,100,Mean_1_Cov_diag
-0.9168011487095737,0.09906956600869196,100,Mean_1_Cov_diag
-1.3664345403026397,0.1833513825992315,100,Mean_1_Cov_diag
-0.9905730198478279,0.04169469169471927,100,Mean_1_Cov_diag
-1.805192230427337,0.813713819498038,100,Mean_1_Cov_diag
-1.4613423223470885,0.05410563924996637,100,Mean_1_Cov_diag
-0.5955519424748104,0.20877317520424077,100,Mean_1_Cov_diag
-1.0170723845726732,0.01573917397823924,100,Mean_1_Cov_diag
-0.9124723098531943,0.12049794789358383,100,Mean_1_Cov_diag
-0.39110147241019977,0.22642060037722855,100,Mean_1_Cov_diag
-1.2421189861879063,0.025127907397958917,100,Mean_1_Cov_diag
-2.1829834926613234,0.7739467898154684,100,Mean_1_Cov_diag
-1.0787601370429594,0.13071962560652117,100,Mean_1_Cov_diag
-1.1981539532966006,0.06078129071929868,100,Mean_1_Cov_diag
-1.5207462112819798,0.3737667523008234,100,Mean_1_Cov_diag
-1.0703964873242635,0.14318398654426434,100,Mean_1_Cov_diag
-0.9836258688944872,0.051615715280361456,100,Mean_1_Cov_diag
-0.6525315833845993,0.3058120434788709,100,Mean_1_Cov_diag
-0.16498049757269226,0.1025437584810812,100,Mean_1_Cov_diag
-1.0112160020519447,0.024187613743428725,100,Mean_1_Cov_diag
-1.0760757947944222,0.20595805531084627,100,Mean_1_Cov_diag
-1.0627219072927985,0.07861130411779896,100,Mean_1_Cov_diag
-1.372007183534959,0.8053860277000571,0,Mean_1_Cov_diag
-0.5587090408482921,0.3596367186789005,100,Mean_1_Cov_diag
-0.6591301017298584,0.18422631354282318,100,Mean_1_Cov_diag
-0.8459801497606335,0.06477805096646826,100,Mean_1_Cov_diag
-0.8698291882010595,0.09177341773327335,100,Mean_1_Cov_diag
-1.0448198457653817,0.027030624629226875,100,Mean_1_Cov_diag
-1.3543985260557703,0.20004453937086789,100,Mean_1_Cov_diag
-0.7523980008207989,0.44539457693248574,100,Mean_1_Cov_diag
-1.4645641562489284,0.3359245194252948,100,Mean_1_Cov_diag
-0.44478744736388315,0.03648094822848202,100,Mean_1_Cov_diag
-2.0788865653454724,0.6720362169052947,100,Mean_1_Cov_diag
-1.0592086441221684,0.08174911981064695,100,Mean_1_Cov_diag
-1.0122346758921421,0.17859717384649507,100,Mean_1_Cov_diag
-1.3994712755072594,0.27739058334138805,100,Mean_1_Cov_diag
-0.9795360642715578,0.04774512568647841,100,Mean_1_Cov_diag
-0.2286129107841398,0.10014927790310194,100,Mean_1_Cov_diag
-0.9525570645865375,0.018724404996606627,100,Mean_1_Cov_diag
-1.2926820228855598,0.4166754887620733,0,Mean_1_Cov_diag
-0.546218844547642,0.11980213782237953,100,Mean_1_Cov_diag
-0.49429990810363217,0.1366230295064677,100,Mean_1_Cov_diag
-1.4803836747596948,0.3335688075145644,100,Mean_1_Cov_diag
-0.959158689520027,0.12429066854095706,100,Mean_1_Cov_diag
-1.059094613506942,0.016601761578480298,100,Mean_1_Cov_diag
-1.6637111764007182,0.24812830967427,100,Mean_1_Cov_diag
-1.2474142171817555,0.11904226161768797,100,Mean_1_Cov_diag
-0.5292753313704157,0.20157805771799803,100,Mean_1_Cov_diag
-0.3793069352678752,0.5314574297523087,100,Mean_1_Cov_diag
-0.20864138695774173,0.8616595146571058,0,Mean_1_Cov_diag
-0.9343960167756062,0.10358091679551659,100,Mean_1_Cov_diag
-1.6677422415623262,0.37533984500907747,100,Mean_1_Cov_diag
-1.9042165730532845,0.6681480443882414,100,Mean_1_Cov_diag
-1.2805621289261522,0.11760222681068269,100,Mean_1_Cov_diag
-1.5277096742856826,0.471853116753149,100,Mean_1_Cov_diag
-1.3209273672545083,0.021054721002950475,100,Mean_1_Cov_diag
-0.8931258707792274,0.11091473387820268,100,Mean_1_Cov_diag
-1.4684124500435884,0.17168037305331296,100,Mean_1_Cov_diag
-0.9424297023102066,0.07865204198192323,100,Mean_1_Cov_diag
-1.5015964974147646,0.1203789226724478,100,Mean_1_Cov_diag
-1.1074509336131009,0.18897232940167352,100,Mean_1_Cov_diag
-0.9051221095062787,7.957117720524531e-4,100,Mean_1_Cov_diag
-0.8299025707316087,0.16188109040441714,100,Mean_1_Cov_diag
-0.9044719252520045,0.19043148450014752,100,Mean_1_Cov_diag
-1.109151615189033,0.04849128035442057,100,Mean_1_Cov_diag
-0.9440500812781086,0.04091721979331085,100,Mean_1_Cov_diag
0.056897250731602754,0.22974515210775917,100,Mean_1_Cov_diag
-1.0076531534637583,0.03893713261841054,100,Mean_1_Cov_diag
-0.08523044075403045,0.4108612967160113,100,Mean_1_Cov_diag
-0.17826940513606013,0.35352333671401026,100,Mean_1_Cov_diag
-0.7749170340788967,0.4273456577521025,100,Mean_1_Cov_diag
-0.46757055369329903,0.09128392384912104,100,Mean_1_Cov_diag
-0.8627288419835053,0.05224511242497009,100,Mean_1_Cov_diag
-0.9104153611149053,0.04404821354821313,100,Mean_1_Cov_diag
-0.7898499238435994,0.07502419990871094,100,Mean_1_Cov_diag
-0.9778274834299565,0.07361354235374612,100,Mean_1_Cov_diag
-1.1822140699268353,0.040705153171368004,100,Mean_1_Cov_diag
-0.6132801974440496,0.26540946489397715,100,Mean_1_Cov_diag
-1.057362049150338,0.10230471983671667,100,Mean_1_Cov_diag
-1.077661317927681,0.4896293322725173,100,Mean_1_Cov_diag
-0.5950047113180825,0.3963256909693936,100,Mean_1_Cov_diag
-0.45953715325805505,0.047206444441126615,100,Mean_1_Cov_diag
-0.32313316374024237,0.21867766810273362,100,Mean_1_Cov_diag
-1.4613344701139093,0.4246893010393784,100,Mean_1_Cov_diag
-1.2808031573876837,0.6033610773727641,100,Mean_1_Cov_diag
-0.888547624107183,0.007279222724777599,100,Mean_1_Cov_diag
-1.1210610480071095,0.06323820758687354,100,Mean_1_Cov_diag
-0.8467376697949887,0.14282234328416174,100,Mean_1_Cov_diag
-1.7524184601373953,0.3740390298970621,100,Mean_1_Cov_diag
-0.7801313263746011,0.09082205966270078,100,Mean_1_Cov_diag
-1.0512940253051477,0.12390920120594585,100,Mean_1_Cov_diag
-0.7071494989750488,0.16579131770758315,100,Mean_1_Cov_diag
-1.0998099673603523,0.049577276819290916,100,Mean_1_Cov_diag
-0.8240950220045176,0.2480455727435576,100,Mean_1_Cov_diag
-0.5258327168511169,0.4758831191289219,100,Mean_1_Cov_diag
-0.5178157453991457,0.20392112266000745,100,Mean_1_Cov_diag
-1.3781050740439225,0.09360000826435919,100,Mean_1_Cov_diag
-0.9025959126830894,0.020295105548394275,100,Mean_1_Cov_diag
-0.25373025430853696,0.4377157251954039,100,Mean_1_Cov_diag
-1.0578568039405962,0.009227368211762486,100,Mean_1_Cov_diag
-0.8988645227495253,0.015260100843991186,100,Mean_1_Cov_diag
-0.8912806058297352,0.09545804741397965,100,Mean_1_Cov_diag
-0.696629736444848,0.1894024213352778,100,Mean_1_Cov_diag
-0.8648364534072546,0.03209129017259221,100,Mean_1_Cov_diag
-0.7539170385929215,0.14241830900518632,100,Mean_1_Cov_diag
-1.2889585585015966,0.010497925824865936,100,Mean_1_Cov_diag
-1.122689414384705,0.010623802921656888,100,Mean_1_Cov_diag
-0.5202447124452321,0.061981283285287694,100,Mean_1_Cov_diag
-1.3256238965622715,0.13946148946431913,100,Mean_1_Cov_diag
-0.8984220365801097,0.22684689255272694,100,Mean_1_Cov_diag
-0.759815893779741,0.09838549722800541,100,Mean_1_Cov_diag
-0.5545429141246611,0.039948935705868195,100,Mean_1_Cov_diag
-1.3328660235635879,0.23531402496394402,100,Mean_1_Cov_diag
-1.0773298968350449,0.09333184030535673,100,Mean_1_Cov_diag
-1.7416951848693334,0.06921882101132798,100,Mean_1_Cov_diag
-0.8162097741652249,0.3134994463901198,100,Mean_1_Cov_diag
-0.7075768712190567,0.04983503132349887,100,Mean_1_Cov_diag
-0.19558920899518997,0.59309781173855,100,Mean_1_Cov_diag
-1.258563351062436,0.15215168698358927,100,Mean_1_Cov_diag
-0.30943008455056775,0.12314403543662134,100,Mean_1_Cov_diag
-1.226353078002903,0.09467734237150972,100,Mean_1_Cov_diag
-0.2804982391706301,0.2948582941175966,100,Mean_1_Cov_diag
